order_no,Product,Quantity
11770,Bird,3
11771,Whale,2
11772,Bird,2
11773,Elephant,1
11774,Tux,2
11775,Elephant,3
11776,Elephant,3
11777,Whale,4
11778,Bird,1
11779,Tux,5
11780,Elephant,4
11781,Whale,2
11782,Tux,1
11783,Elephant,2
11784,Tux,1
11785,Tux,2
11786,Elephant,1
11787,Elephant,1
11788,Whale,5
11789,Bird,5
11790,Tux,4
11791,Whale,1
11792,Elephant,2
11793,Tux,3
11794,Bird,4
11795,Tux,2
11796,Tux,4
11797,Tux,2
11798,Elephant,5
11799,Bird,4
11800,Bird,4
11801,Elephant,2
11802,Elephant,4
11803,Whale,5
11804,Elephant,2
11805,Bird,2
11806,Bird,4
11807,Tux,2
11808,Tux,2
11809,Elephant,2
11810,Whale,4
11811,Bird,4
11812,Bird,5
11813,Whale,5
11814,Bird,2
11815,Elephant,4
11816,Tux,5
11817,Tux,3
11818,Tux,2
11819,Whale,4
11820,Tux,5
11821,Bird,5
11822,Tux,3
11823,Bird,3
11824,Bird,4
11825,Whale,3
11826,Whale,2
11827,Tux,2
11828,Tux,2
11829,Whale,4
11830,Bird,4
11831,Whale,4
11832,Bird,1
11833,Whale,5
11834,Elephant,2
11835,Bird,3
11836,Tux,2
11837,Whale,1
11838,Whale,1
11839,Bird,3
11840,Whale,4
11841,Tux,3
11842,Elephant,2
11843,Bird,3
11844,Bird,3
11845,Tux,3
11846,Tux,5
11847,Bird,3
11848,Tux,4
11849,Elephant,5
11850,Elephant,3
11851,Tux,5
11852,Whale,2
11853,Tux,2
11854,Bird,5
11855,Elephant,4
11856,Tux,3
11857,Whale,5
11858,Bird,1
11859,Whale,4
11860,Bird,3
11861,Elephant,2
11862,Whale,3
11863,Whale,2
11864,Whale,3
11865,Elephant,4
11866,Whale,1
11867,Bird,2
11868,Tux,1
11869,Bird,2
11870,Elephant,5
11871,Elephant,5
11872,Tux,5
11873,Bird,2
11874,Whale,4
11875,Elephant,1
11876,Elephant,1
11877,Whale,4
11878,Bird,4
11879,Bird,5
11880,Whale,3
11881,Whale,1
11882,Bird,3
11883,Tux,5
11884,Tux,5
11885,Whale,2
11886,Bird,1
11887,Whale,1
11888,Tux,2
11889,Bird,5
11890,Tux,1
11891,Whale,4
11892,Bird,4
11893,Whale,2
11894,Bird,2
11895,Elephant,3
11896,Bird,3
11897,Elephant,1
11898,Tux,3
11899,Elephant,1
11900,Whale,3
11901,Tux,3
11902,Bird,5
11903,Bird,4
11904,Tux,4
11905,Whale,1
11906,Bird,1
11907,Bird,5
11908,Whale,5
11909,Bird,3
11910,Bird,4
11911,Whale,1
11912,Whale,2
11913,Bird,4
11914,Tux,1
11915,Elephant,5
11916,Elephant,3
11917,Whale,1
11918,Elephant,5
11919,Whale,5
11920,Tux,5
11921,Tux,4
11922,Elephant,5
11923,Elephant,1
11924,Bird,1
11925,Bird,3
11926,Elephant,5
11927,Tux,3
11928,Tux,3
11929,Bird,3
11930,Tux,4
11931,Whale,2
11932,Bird,1
11933,Whale,4
11934,Elephant,5
11935,Elephant,2
11936,Bird,4
11937,Whale,4
11938,Bird,3
11939,Bird,4
11940,Whale,5
11941,Whale,2
11942,Elephant,4
11943,Whale,2
11944,Elephant,3
11945,Tux,3
11946,Elephant,1
11947,Elephant,3
11948,Elephant,5
11949,Whale,4
11950,Whale,3
11951,Tux,5
11952,Tux,5
11953,Tux,3
11954,Elephant,1
11955,Bird,5
11956,Elephant,5
11957,Tux,3
11958,Bird,1
11959,Tux,1
11960,Tux,1
11961,Whale,1
11962,Whale,2
11963,Elephant,3
11964,Elephant,5
11965,Tux,1
11966,Elephant,1
11967,Whale,3
11968,Elephant,3
11969,Bird,4
11970,Bird,1
11971,Whale,4
11972,Tux,5
11973,Tux,4
11974,Tux,1
11975,Whale,2
11976,Elephant,2
11977,Tux,3
11978,Whale,1
11979,Whale,4
11980,Bird,4
11981,Bird,5
11982,Whale,1
11983,Tux,1
11984,Tux,3
11985,Bird,2
11986,Tux,1
11987,Elephant,4
11988,Elephant,4
11989,Elephant,1
11990,Tux,3
11991,Elephant,4
11992,Bird,4
11993,Elephant,2
11994,Tux,2
11995,Tux,1
11996,Tux,2
11997,Bird,1
11998,Tux,1
11999,Elephant,2
12000,Tux,1
12001,Tux,1
12002,Bird,5
12003,Elephant,4
12004,Tux,3
12005,Bird,1
12006,Elephant,4
12007,Elephant,5
12008,Bird,1
12009,Whale,2
12010,Whale,4
12011,Tux,5
12012,Elephant,5
12013,Elephant,2
12014,Tux,1
12015,Elephant,4
12016,Bird,1
12017,Elephant,4
12018,Elephant,1
12019,Elephant,5
12020,Whale,1
12021,Tux,1
12022,Whale,5
12023,Tux,4
12024,Whale,2
12025,Bird,5
12026,Bird,3
12027,Whale,3
12028,Tux,2
12029,Bird,1
12030,Tux,5
12031,Whale,4
12032,Whale,4
12033,Elephant,2
12034,Bird,5
12035,Whale,2
12036,Bird,3
12037,Tux,5
12038,Bird,3
12039,Elephant,4
12040,Elephant,5
12041,Bird,4
12042,Elephant,1
12043,Bird,4
12044,Whale,4
12045,Bird,3
12046,Tux,2
12047,Tux,2
12048,Bird,5
12049,Tux,4
12050,Whale,3
12051,Bird,4
12052,Whale,3
12053,Bird,3
12054,Tux,5
12055,Whale,1
12056,Bird,5
12057,Elephant,3
12058,Tux,5
12059,Elephant,3
12060,Whale,4
12061,Elephant,2
12062,Elephant,1
12063,Bird,2
12064,Whale,1
12065,Whale,4
12066,Whale,3
12067,Tux,2
12068,Elephant,1
12069,Tux,1
12070,Whale,4
12071,Elephant,4
12072,Tux,4
12073,Elephant,3
12074,Whale,3
12075,Elephant,2
12076,Tux,3
12077,Elephant,3
12078,Whale,4
12079,Bird,5
12080,Elephant,3
12081,Elephant,2
12082,Elephant,2
12083,Elephant,1
12084,Tux,4
12085,Bird,3
12086,Whale,4
12087,Whale,3
12088,Bird,4
12089,Bird,4
12090,Whale,3
12091,Elephant,1
12092,Tux,3
12093,Bird,5
12094,Bird,4
12095,Elephant,2
12096,Tux,4
12097,Whale,5
12098,Tux,2
12099,Elephant,4
12100,Bird,3
12101,Tux,3
12102,Tux,1
12103,Whale,5
12104,Tux,1
12105,Bird,4
12106,Elephant,5
12107,Bird,4
12108,Elephant,3
12109,Tux,3
12110,Elephant,2
12111,Tux,1
12112,Whale,4
12113,Whale,2
12114,Whale,1
12115,Bird,4
12116,Bird,1
12117,Elephant,4
12118,Elephant,3
12119,Tux,1
12120,Tux,5
12121,Whale,1
12122,Tux,1
12123,Elephant,5
12124,Tux,4
12125,Bird,4
12126,Tux,1
12127,Tux,4
12128,Bird,2
12129,Tux,2
12130,Whale,3
12131,Elephant,1
12132,Tux,2
12133,Elephant,1
12134,Bird,3
12135,Whale,2
12136,Elephant,1
12137,Tux,2
12138,Whale,5
12139,Bird,3
12140,Elephant,2
12141,Whale,1
12142,Whale,3
12143,Elephant,5
12144,Bird,2
12145,Whale,5
12146,Tux,4
12147,Elephant,2
12148,Elephant,4
12149,Tux,5
12150,Tux,4
12151,Tux,5
12152,Elephant,1
12153,Tux,5
12154,Whale,4
12155,Whale,2
12156,Bird,5
12157,Elephant,5
12158,Tux,2
12159,Tux,4
12160,Bird,3
12161,Bird,1
12162,Whale,1
12163,Elephant,4
12164,Whale,5
12165,Tux,4
12166,Whale,3
12167,Whale,2
12168,Tux,4
12169,Elephant,2
12170,Elephant,2
12171,Whale,3
12172,Whale,3
12173,Tux,1
12174,Tux,4
12175,Elephant,3
12176,Bird,1
12177,Elephant,5
12178,Bird,2
12179,Bird,1
12180,Whale,5
12181,Whale,3
12182,Whale,4
12183,Elephant,5
12184,Bird,3
12185,Bird,2
12186,Elephant,5
12187,Elephant,1
12188,Tux,1
12189,Whale,2
12190,Elephant,5
12191,Whale,1
12192,Elephant,2
12193,Tux,5
12194,Tux,1
12195,Bird,1
12196,Bird,2
12197,Whale,3
12198,Bird,5
12199,Bird,1
12200,Tux,5
12201,Elephant,5
12202,Tux,3
12203,Bird,1
12204,Bird,5
12205,Whale,2
12206,Bird,3
12207,Tux,5
12208,Whale,1
12209,Tux,5
12210,Tux,1
12211,Whale,2
12212,Tux,5
12213,Tux,5
12214,Tux,4
12215,Elephant,4
12216,Elephant,4
12217,Bird,1
12218,Elephant,4
12219,Elephant,5
12220,Tux,3
12221,Tux,3
12222,Bird,3
12223,Bird,2
12224,Tux,1
12225,Tux,3
12226,Whale,4
12227,Tux,2
12228,Whale,5
12229,Bird,3
12230,Bird,1
12231,Elephant,1
12232,Bird,2
12233,Elephant,2
12234,Whale,4
12235,Tux,1
12236,Elephant,3
12237,Whale,4
12238,Bird,3
12239,Whale,5
12240,Bird,4
12241,Bird,5
12242,Tux,1
12243,Tux,5
12244,Elephant,3
12245,Tux,2
12246,Bird,5
12247,Elephant,3
12248,Tux,5
12249,Elephant,5
12250,Bird,5
12251,Whale,2
12252,Whale,3
12253,Tux,5
12254,Elephant,3
12255,Elephant,4
12256,Whale,3
12257,Elephant,1
12258,Whale,4
12259,Bird,2
12260,Elephant,1
12261,Whale,1
12262,Elephant,2
12263,Elephant,1
12264,Tux,1
12265,Bird,1
12266,Whale,2
12267,Tux,3
12268,Tux,1
12269,Elephant,2
12270,Bird,2
12271,Elephant,4
12272,Whale,4
12273,Bird,1
12274,Whale,4
12275,Tux,4
12276,Bird,2
12277,Elephant,3
12278,Bird,4
12279,Bird,3
12280,Whale,3
12281,Whale,5
12282,Elephant,5
12283,Bird,4
12284,Bird,3
12285,Elephant,2
12286,Bird,5
12287,Bird,2
12288,Elephant,2
12289,Whale,3
12290,Tux,5
12291,Tux,4
12292,Tux,2
12293,Tux,1
12294,Bird,2
12295,Whale,3
12296,Elephant,5
12297,Whale,4
12298,Elephant,5
12299,Bird,2
12300,Bird,3
12301,Tux,4
12302,Tux,3
12303,Tux,2
12304,Bird,4
12305,Bird,3
12306,Bird,3
12307,Elephant,2
12308,Tux,5
12309,Whale,1
12310,Whale,5
12311,Elephant,5
12312,Bird,2
12313,Whale,4
12314,Bird,2
12315,Elephant,1
12316,Whale,2
12317,Whale,4
12318,Bird,1
12319,Whale,3
12320,Whale,1
12321,Elephant,5
12322,Whale,4
12323,Whale,4
12324,Tux,2
12325,Tux,4
12326,Tux,3
12327,Bird,1
12328,Elephant,2
12329,Tux,3
12330,Tux,2
12331,Elephant,3
12332,Bird,2
12333,Elephant,3
12334,Bird,2
12335,Tux,2
12336,Bird,2
12337,Bird,1
12338,Bird,4
12339,Elephant,5
12340,Tux,4
12341,Tux,4
12342,Bird,3
12343,Tux,2
12344,Elephant,2
12345,Bird,4
12346,Tux,5
12347,Elephant,4
12348,Elephant,1
12349,Whale,1
12350,Tux,2
12351,Bird,5
12352,Tux,4
12353,Bird,5
12354,Elephant,4
12355,Tux,2
12356,Bird,4
12357,Tux,4
12358,Tux,1
12359,Tux,4
12360,Whale,1
12361,Bird,5
12362,Whale,2
12363,Tux,1
12364,Bird,3
12365,Bird,4
12366,Elephant,1
12367,Whale,5
12368,Elephant,1
12369,Tux,1
12370,Bird,3
12371,Elephant,4
12372,Tux,1
12373,Elephant,5
12374,Elephant,5
12375,Tux,2
12376,Tux,3
12377,Whale,2
12378,Elephant,2
12379,Tux,2
12380,Elephant,2
12381,Bird,2
12382,Bird,4
12383,Tux,2
12384,Bird,3
12385,Tux,3
12386,Elephant,5
12387,Whale,3
12388,Whale,4
12389,Bird,2
12390,Tux,4
12391,Tux,5
12392,Elephant,4
12393,Whale,5
12394,Tux,4
12395,Elephant,3
12396,Whale,4
12397,Whale,2
12398,Whale,4
12399,Bird,2
12400,Elephant,3
12401,Whale,2
12402,Elephant,1
12403,Bird,3
12404,Tux,4
12405,Whale,2
12406,Bird,4
12407,Elephant,2
12408,Whale,5
12409,Tux,4
12410,Tux,3
12411,Bird,2
12412,Elephant,3
12413,Whale,2
12414,Elephant,2
12415,Whale,3
12416,Whale,4
12417,Whale,4
12418,Tux,5
12419,Whale,4
12420,Bird,2
12421,Bird,4
12422,Whale,4
12423,Elephant,4
12424,Whale,3
12425,Tux,1
12426,Bird,4
12427,Tux,4
12428,Elephant,1
12429,Bird,2
12430,Whale,4
12431,Bird,1
12432,Bird,3
12433,Bird,5
12434,Elephant,2
12435,Tux,4
12436,Tux,4
12437,Tux,2
12438,Tux,5
12439,Whale,3
12440,Bird,1
12441,Bird,3
12442,Bird,5
12443,Bird,1
12444,Bird,2
12445,Whale,3
12446,Tux,3
12447,Bird,1
12448,Bird,3
12449,Whale,5
12450,Tux,2
12451,Elephant,3
12452,Elephant,4
12453,Bird,1
12454,Tux,3
12455,Tux,1
12456,Whale,3
12457,Tux,2
12458,Whale,3
12459,Elephant,5
12460,Elephant,3
12461,Tux,1
12462,Bird,1
12463,Bird,2
12464,Elephant,3
12465,Whale,5
12466,Elephant,3
12467,Bird,1
12468,Elephant,5
12469,Whale,5
12470,Tux,5
12471,Elephant,5
12472,Tux,5
12473,Elephant,4
12474,Tux,2
12475,Elephant,2
12476,Whale,3
12477,Bird,1
12478,Tux,4
12479,Whale,2
12480,Bird,1
12481,Whale,3
12482,Tux,3
12483,Tux,2
12484,Whale,5
12485,Tux,5
12486,Whale,5
12487,Whale,2
12488,Tux,4
12489,Whale,3
12490,Bird,3
12491,Elephant,1
12492,Bird,4
12493,Elephant,2
12494,Whale,5
12495,Bird,4
12496,Tux,1
12497,Elephant,2
12498,Bird,5
12499,Whale,1
12500,Whale,3
12501,Elephant,5
12502,Whale,2
12503,Whale,5
12504,Tux,4
12505,Elephant,2
12506,Bird,1
12507,Bird,2
12508,Tux,3
12509,Elephant,1
12510,Bird,1
12511,Bird,4
12512,Bird,5
12513,Bird,4
12514,Tux,1
12515,Bird,5
12516,Elephant,3
12517,Bird,1
12518,Elephant,2
12519,Whale,1
12520,Bird,3
12521,Tux,2
12522,Tux,3
12523,Tux,5
12524,Whale,2
12525,Elephant,4
12526,Whale,2
12527,Elephant,5
12528,Tux,2
12529,Tux,3
12530,Elephant,1
12531,Tux,1
12532,Bird,3
12533,Elephant,2
12534,Elephant,3
12535,Whale,3
12536,Tux,3
12537,Bird,5
12538,Whale,2
12539,Bird,2
12540,Bird,3
12541,Whale,1
12542,Tux,2
12543,Whale,1
12544,Elephant,4
12545,Whale,3
12546,Elephant,1
12547,Elephant,2
12548,Elephant,5
12549,Elephant,1
12550,Tux,2
12551,Elephant,2
12552,Tux,3
12553,Whale,2
12554,Elephant,2
12555,Whale,4
12556,Elephant,5
12557,Whale,4
12558,Whale,1
12559,Elephant,2
12560,Tux,1
12561,Tux,1
12562,Tux,1
12563,Tux,4
12564,Whale,4
12565,Whale,1
12566,Elephant,4
12567,Whale,1
12568,Whale,4
12569,Elephant,1
12570,Bird,5
12571,Tux,4
12572,Elephant,3
12573,Bird,4
12574,Bird,4
12575,Elephant,2
12576,Whale,4
12577,Bird,1
12578,Elephant,3
12579,Whale,5
12580,Bird,1
12581,Tux,4
12582,Elephant,2
12583,Whale,1
12584,Elephant,3
12585,Elephant,5
12586,Tux,3
12587,Whale,3
12588,Tux,2
12589,Tux,3
12590,Tux,2
12591,Elephant,2
12592,Tux,1
12593,Whale,3
12594,Tux,3
12595,Bird,5
12596,Bird,1
12597,Elephant,4
12598,Tux,2
12599,Bird,2
12600,Bird,5
12601,Tux,3
12602,Bird,2
12603,Tux,1
12604,Elephant,1
12605,Tux,3
12606,Whale,2
12607,Tux,3
12608,Whale,4
12609,Elephant,5
12610,Elephant,1
12611,Tux,4
12612,Whale,2
12613,Tux,2
12614,Elephant,3
12615,Tux,4
12616,Tux,1
12617,Whale,1
12618,Bird,5
12619,Elephant,3
12620,Tux,3
12621,Bird,2
12622,Tux,2
12623,Whale,5
12624,Whale,4
12625,Tux,2
12626,Elephant,5
12627,Elephant,1
12628,Bird,3
12629,Tux,4
12630,Whale,5
12631,Bird,5
12632,Bird,2
12633,Tux,3
12634,Bird,5
12635,Elephant,4
12636,Elephant,1
12637,Tux,3
12638,Elephant,5
12639,Whale,3
12640,Bird,1
12641,Bird,4
12642,Whale,4
12643,Elephant,1
12644,Whale,1
12645,Elephant,5
12646,Tux,5
12647,Bird,4
12648,Tux,1
12649,Elephant,3
12650,Elephant,3
12651,Whale,5
12652,Tux,2
12653,Whale,5
12654,Whale,5
12655,Elephant,1
12656,Bird,1
12657,Bird,5
12658,Whale,4
12659,Tux,5
12660,Whale,5
12661,Elephant,4
12662,Whale,2
12663,Whale,5
12664,Whale,1
12665,Elephant,3
12666,Whale,4
12667,Tux,1
12668,Elephant,2
12669,Elephant,5
12670,Tux,2
12671,Tux,4
12672,Whale,3
12673,Tux,3
12674,Whale,4
12675,Bird,2
12676,Tux,1
12677,Bird,5
12678,Tux,2
12679,Bird,4
12680,Tux,5
12681,Elephant,4
12682,Tux,1
12683,Tux,2
12684,Bird,5
12685,Elephant,5
12686,Bird,2
12687,Bird,3
12688,Tux,5
12689,Bird,5
12690,Elephant,2
12691,Whale,3
12692,Elephant,5
12693,Whale,1
12694,Bird,4
12695,Bird,1
12696,Tux,2
12697,Whale,5
12698,Elephant,4
12699,Bird,5
12700,Elephant,3
12701,Bird,4
12702,Bird,4
12703,Elephant,1
12704,Whale,3
12705,Whale,5
12706,Bird,2
12707,Bird,1
12708,Tux,2
12709,Bird,5
12710,Whale,4
12711,Bird,2
12712,Bird,3
12713,Elephant,3
12714,Whale,4
12715,Bird,1
12716,Elephant,1
12717,Whale,4
12718,Bird,4
12719,Whale,2
12720,Whale,1
12721,Tux,1
12722,Tux,1
12723,Bird,1
12724,Bird,4
12725,Tux,4
12726,Whale,1
12727,Whale,1
12728,Bird,5
12729,Tux,3
12730,Whale,5
12731,Elephant,4
12732,Tux,1
12733,Tux,3
12734,Bird,2
12735,Whale,3
12736,Whale,5
12737,Bird,4
12738,Whale,2
12739,Tux,5
12740,Tux,5
12741,Tux,4
12742,Bird,5
12743,Bird,1
12744,Whale,3
12745,Whale,3
12746,Elephant,5
12747,Bird,5
12748,Bird,5
12749,Elephant,1
12750,Whale,4
12751,Tux,1
12752,Whale,4
12753,Whale,4
12754,Tux,4
12755,Whale,5
12756,Whale,3
12757,Whale,5
12758,Tux,4
12759,Bird,2
12760,Tux,5
12761,Whale,4
12762,Tux,4
12763,Elephant,2
12764,Whale,3
12765,Bird,4
12766,Tux,2
12767,Bird,2
12768,Whale,2
12769,Whale,1
12770,Elephant,3
12771,Bird,2
12772,Whale,4
12773,Elephant,1
12774,Whale,4
12775,Bird,3
12776,Tux,5
12777,Bird,1
12778,Bird,1
12779,Elephant,3
12780,Tux,2
12781,Elephant,3
12782,Elephant,3
12783,Elephant,5
12784,Whale,1
12785,Whale,2
12786,Whale,3
12787,Tux,5
12788,Tux,2
12789,Elephant,4
12790,Tux,3
12791,Bird,5
12792,Bird,1
12793,Bird,4
12794,Whale,4
12795,Elephant,1
12796,Whale,5
12797,Whale,1
12798,Bird,1
12799,Whale,5
12800,Bird,5
12801,Bird,1
12802,Elephant,1
12803,Tux,2
12804,Elephant,2
12805,Tux,4
12806,Bird,3
12807,Bird,4
12808,Bird,5
12809,Bird,2
12810,Tux,4
12811,Bird,5
12812,Elephant,2
12813,Bird,2
12814,Elephant,5
12815,Elephant,1
12816,Whale,4
12817,Bird,1
12818,Elephant,2
12819,Elephant,1
12820,Elephant,5
12821,Bird,5
12822,Bird,3
12823,Elephant,1
12824,Whale,4
12825,Tux,1
12826,Bird,2
12827,Whale,2
12828,Elephant,4
12829,Bird,3
12830,Tux,3
12831,Bird,4
12832,Bird,1
12833,Tux,3
12834,Tux,3
12835,Bird,3
12836,Bird,2
12837,Tux,5
12838,Bird,3
12839,Whale,1
12840,Tux,4
12841,Bird,3
12842,Bird,1
12843,Elephant,4
12844,Elephant,3
12845,Elephant,5
12846,Bird,2
12847,Bird,5
12848,Elephant,1
12849,Elephant,4
12850,Bird,3
12851,Elephant,3
12852,Elephant,2
12853,Elephant,1
12854,Elephant,4
12855,Whale,1
12856,Tux,1
12857,Elephant,2
12858,Whale,1
12859,Elephant,3
12860,Whale,2
12861,Bird,2
12862,Elephant,1
12863,Bird,5
12864,Bird,1
12865,Elephant,4
12866,Whale,3
12867,Elephant,2
12868,Whale,1
12869,Tux,5
12870,Whale,3
12871,Elephant,2
12872,Elephant,1
12873,Whale,2
12874,Tux,4
12875,Bird,4
12876,Bird,2
12877,Bird,1
12878,Elephant,3
12879,Tux,3
12880,Elephant,5
12881,Tux,2
12882,Tux,2
12883,Elephant,2
12884,Elephant,2
12885,Elephant,4
12886,Elephant,1
12887,Whale,5
12888,Tux,2
12889,Tux,5
12890,Whale,1
12891,Elephant,4
12892,Whale,3
12893,Bird,1
12894,Whale,2
12895,Whale,2
12896,Bird,1
12897,Whale,1
12898,Tux,3
12899,Whale,3
12900,Whale,2
12901,Tux,5
12902,Bird,3
12903,Bird,2
12904,Whale,2
12905,Tux,4
12906,Bird,5
12907,Whale,1
12908,Tux,2
12909,Elephant,5
12910,Bird,1
12911,Whale,5
12912,Elephant,2
12913,Elephant,5
12914,Tux,2
12915,Bird,3
12916,Tux,2
12917,Tux,4
12918,Whale,1
12919,Tux,4
12920,Whale,4
12921,Whale,1
12922,Tux,5
12923,Whale,3
12924,Tux,1
12925,Elephant,4
12926,Tux,2
12927,Tux,2
12928,Tux,5
12929,Elephant,4
12930,Elephant,5
12931,Tux,4
12932,Whale,4
12933,Elephant,1
12934,Tux,2
12935,Tux,1
12936,Bird,3
12937,Tux,5
12938,Elephant,5
12939,Tux,2
12940,Whale,3
12941,Elephant,1
12942,Whale,3
12943,Bird,4
12944,Bird,5
12945,Tux,2
12946,Bird,4
12947,Whale,5
12948,Whale,3
12949,Bird,5
12950,Elephant,1
12951,Tux,4
12952,Tux,1
12953,Tux,5
12954,Tux,1
12955,Tux,1
12956,Bird,2
12957,Tux,5
12958,Elephant,1
12959,Bird,1
12960,Tux,3
12961,Bird,4
12962,Elephant,3
12963,Tux,1
12964,Tux,3
12965,Tux,2
12966,Bird,2
12967,Tux,3
12968,Elephant,4
12969,Bird,5
12970,Elephant,3
12971,Elephant,3
12972,Tux,4
12973,Bird,1
12974,Bird,3
12975,Elephant,4
12976,Tux,1
12977,Tux,2
12978,Elephant,2
12979,Elephant,3
12980,Elephant,4
12981,Tux,1
12982,Bird,5
12983,Tux,3
12984,Bird,2
12985,Tux,1
12986,Bird,4
12987,Tux,2
12988,Elephant,5
12989,Bird,3
12990,Bird,3
12991,Elephant,3
12992,Elephant,1
12993,Whale,2
12994,Tux,2
12995,Whale,4
12996,Bird,4
12997,Whale,2
12998,Whale,4
12999,Elephant,1
13000,Whale,5
13001,Elephant,3
13002,Tux,3
13003,Tux,3
13004,Elephant,1
13005,Whale,2
13006,Bird,1
13007,Tux,2
13008,Elephant,2
13009,Whale,1
13010,Whale,2
13011,Elephant,5
13012,Tux,4
13013,Whale,2
13014,Whale,5
13015,Whale,4
13016,Elephant,2
13017,Tux,4
13018,Elephant,1
13019,Bird,3
13020,Bird,4
13021,Bird,3
13022,Elephant,2
13023,Whale,2
13024,Elephant,5
13025,Whale,5
13026,Elephant,2
13027,Tux,5
13028,Whale,4
13029,Whale,5
13030,Bird,3
13031,Tux,4
13032,Bird,2
13033,Bird,2
13034,Elephant,5
13035,Bird,2
13036,Tux,5
13037,Whale,5
13038,Tux,5
13039,Tux,1
13040,Bird,4
13041,Bird,5
13042,Elephant,2
13043,Whale,5
13044,Tux,2
13045,Elephant,2
13046,Tux,5
13047,Bird,2
13048,Elephant,1
13049,Whale,5
13050,Whale,4
13051,Tux,5
13052,Bird,3
13053,Tux,2
13054,Whale,2
13055,Tux,3
13056,Whale,5
13057,Whale,5
13058,Tux,4
13059,Tux,5
13060,Tux,5
13061,Tux,5
13062,Bird,4
13063,Bird,3
13064,Whale,1
13065,Elephant,1
13066,Whale,5
13067,Bird,2
13068,Whale,1
13069,Elephant,1
13070,Whale,4
13071,Bird,1
13072,Whale,2
13073,Whale,2
13074,Elephant,3
13075,Bird,4
13076,Elephant,4
13077,Tux,2
13078,Whale,1
13079,Whale,1
13080,Whale,1
13081,Tux,1
13082,Bird,5
13083,Elephant,4
13084,Tux,2
13085,Whale,5
13086,Tux,5
13087,Bird,3
13088,Elephant,1
13089,Bird,3
13090,Bird,3
13091,Bird,3
13092,Elephant,2
13093,Bird,2
13094,Elephant,1
13095,Bird,3
13096,Tux,3
13097,Tux,3
13098,Bird,1
13099,Tux,5
13100,Elephant,3
13101,Elephant,2
13102,Tux,1
13103,Tux,2
13104,Tux,5
13105,Elephant,1
13106,Tux,3
13107,Whale,4
13108,Elephant,3
13109,Tux,5
13110,Elephant,4
13111,Elephant,2
13112,Elephant,2
13113,Whale,2
13114,Whale,3
13115,Whale,4
13116,Tux,5
13117,Whale,3
13118,Bird,4
13119,Elephant,1
13120,Tux,2
13121,Bird,2
13122,Bird,3
13123,Tux,4
13124,Tux,5
13125,Elephant,3
13126,Elephant,3
13127,Bird,1
13128,Tux,5
13129,Tux,5
13130,Bird,4
13131,Whale,5
13132,Bird,4
13133,Elephant,2
13134,Elephant,5
13135,Whale,2
13136,Elephant,1
13137,Elephant,5
13138,Whale,2
13139,Tux,3
13140,Tux,4
13141,Whale,5
13142,Elephant,2
13143,Tux,1
13144,Bird,4
13145,Bird,1
13146,Elephant,2
13147,Elephant,4
13148,Whale,5
13149,Bird,3
13150,Bird,3
13151,Whale,2
13152,Whale,5
13153,Elephant,1
13154,Whale,2
13155,Elephant,5
13156,Bird,4
13157,Whale,1
13158,Elephant,2
13159,Tux,2
13160,Tux,4
13161,Elephant,4
13162,Bird,4
13163,Whale,2
13164,Whale,5
13165,Bird,2
13166,Tux,2
13167,Whale,1
13168,Elephant,4
13169,Bird,2
13170,Bird,5
13171,Bird,2
13172,Bird,4
13173,Tux,1
13174,Elephant,5
13175,Tux,4
13176,Whale,4
13177,Tux,5
13178,Bird,2
13179,Whale,4
13180,Bird,4
13181,Tux,1
13182,Elephant,5
13183,Elephant,1
13184,Whale,1
13185,Whale,5
13186,Tux,3
13187,Whale,2
13188,Bird,2
13189,Bird,2
13190,Whale,5
13191,Whale,3
13192,Bird,3
13193,Bird,5
13194,Bird,1
13195,Tux,5
13196,Whale,5
13197,Tux,1
13198,Tux,2
13199,Whale,5
13200,Whale,5
13201,Whale,5
13202,Tux,2
13203,Whale,4
13204,Tux,4
13205,Tux,5
13206,Tux,2
13207,Bird,5
13208,Bird,3
13209,Bird,1
13210,Bird,3
13211,Bird,5
13212,Whale,4
13213,Tux,2
13214,Bird,2
13215,Whale,4
13216,Whale,3
13217,Whale,1
13218,Whale,4
13219,Tux,4
13220,Bird,5
13221,Tux,2
13222,Bird,2
13223,Bird,2
13224,Bird,4
13225,Tux,5
13226,Tux,5
13227,Tux,1
13228,Tux,4
13229,Tux,3
13230,Bird,3
13231,Tux,1
13232,Tux,4
13233,Tux,1
13234,Bird,3
13235,Bird,5
13236,Bird,2
13237,Tux,3
13238,Tux,3
13239,Tux,1
13240,Tux,2
13241,Tux,3
13242,Tux,1
13243,Bird,4
13244,Tux,3
13245,Bird,5
13246,Bird,3
13247,Bird,5
13248,Tux,3
13249,Bird,4
13250,Bird,1
13251,Tux,2
13252,Bird,2
13253,Bird,1
13254,Tux,3
13255,Bird,5
13256,Tux,4
13257,Bird,4
13258,Bird,1
13259,Tux,1
13260,Tux,5
13261,Bird,2
13262,Bird,4
13263,Tux,5
13264,Tux,4
13265,Bird,5
13266,Tux,5
13267,Tux,1
